lat,lon,camp,state,name,type,phone,sites,hookups,toilets,water,url,camp_id,url_confirmed,reservations,town,dump,showers,pets,fee
41.378165,-92.201473,Yenruogis County Park,IA,YENR,CP,,,NH,,,www.keokukcountyia.com/Conservation/Parks%20&%20rec/park%20&%20rec.htm,15225,1,,Sigourney,ND,NS,,
42.544674,-114.949128,Balanced Rock County Park,ID,BALA,CP,208.734.9491,,NH,,,www.twinfallscounty.org/dir/parks/br.htm,15226,1,,Castleford,ND,NS,,
43.824635,-111.906086,Beaver Dick Park,ID,BEAV,CP,208.356.3139,,NH,FT,,rexcc.com/thingstodo/parkstrails/parkscounty/beaverdickpark.html,15227,1,,Rexburg,ND,NS,,N$
46.85613,-116.393302,Boville City Park,ID,BOVI,CP,,,WES,FT,DW,www.visitidaho.org/lodging/public-lands-campground/bovill-city-rv-park/,15228,1,RS,Boville,DP,NS,,
43.299404,-116.523716,Celebration County Park,ID,CELE,CP,208.495.2745,,NH,FT,DW,www.canyonco.org/Parks/Celebrartion_Park/,15229,1,,Melba,ND,NS,,L$
44.726208,-116.092794,Donnelly Lakeside City Park,ID,DONN,CP,,,NH,VT,,www.visitidaho.org/placestostay/public-lands-campground/donnelly-campground.aspx,15230,1,,Donnelly,DP,NS,,
45.044915,-116.816049,Hells Canyon Park  - Hells Canyon RA,ID,HELL,CP,,,E,,DW,www.idahopower.com/OurEnvironment/Recreation/HellsCanyon/hellscanyon.cfm,15231,0,,McCall,DP,SH,,L$
44.649902,-111.438268,Henrys Lake County Park,ID,HENR,CP,,,NH,,,,15232,0,,Island Park,ND,,,
42.775906,-112.873289,Trenner Park - Idaho Power,ID,TREN,UTIL,,,NH,VT,NW,www.idahopower.com/ourenvironment/recreation/americanfalls/default.cfm,15233,1,,American Falls,ND,NS,,N$
43.233931,-116.374377,Swan Falls - Idaho Power,ID,SWAN,UTIL,,,NH,VT,NW,www.idahopower.com/ourenvironment/recreation/swanfalls/default.cfm,15234,1,,Kuna,ND,NS,,N$
43.510934,-112.015041,Idaho Falls North Tourist Park,ID,IDAH,CP,208.612.8480,5,NH,FT,,crosshairs.net/campgrounds-directory/idaho-idaho-falls-north-tourist-park/,15235,1,,Idaho Falls,ND,NS,,N$
44.80487,-116.918745,Woodhead Park - Idaho Power,ID,WOOP,UTIL,,150,E,FT,DW,www.idahopower.com/OurEnvironment/Recreation/HellsCanyon/woodhead.cfm,15236,1,,Cambridge,DP,SH,,
43.698163,-111.903579,Jefferson County Lake,ID,JEFF,CP,,,NH,,,www.co.jefferson.id.us/jefferson_county_lake.php,15237,1,,Rigby,ND,NS,,L$
43.575969,-111.731775,Juniper Co Park,ID,JUNI,CP,,100,WES,FT,DW,www.visitidaho.org/lodging/public-lands-campground/juniper-park/,15238,1,RS,Ririe,DP,SH,,L$
44.686719,-113.368234,Leadore City Park Dispersed,ID,LEAD,CP,,,NH,NT,NW,freecampsites.net/leadore-city-park/,15239,1,NR,Leado,ND,,,N$
43.911431,-113.62144,Mackay Tourist Park,ID,MACT,CP,208.588.2274,,E,,,mackayidaho.com/recreation.asp,15240,1,,Mackay,DP,,,
44.852349,-116.896268,McCormick Park  - Hells Canyon RA,ID,MCCO,CP,,,E,,DW,www.idahopower.com/OurEnvironment/Recreation/HellsCanyon/mccormick.cfm,15241,0,,Cambridge,DP,SH,,L$
44.852401,-116.896919,McCormick Park,ID,MCPA,CP,,37,WES,VT,DW,www.visitidaho.org/lodging/rv-parkcampground/mccormick-park/,15242,1,,Cambridge,DP,SH,,L$
42.461984,-114.169434,Murtaugh Lake RV Park,ID,MURT,CP,,,E,,,www.twinfallscounty.org/dir/parks/ml.htm,15243,1,,Murtaugh,ND,NS,,
42.237711,-113.882028,Oakley  City RV Park,ID,OAKL,CP,,17,WES,FTVT,DW,www.visitidaho.org/lodging/public-lands-campground/oakley-city-rv-park/,15244,1,RS,Oakley,DP,SH,,
43.781014,-116.933599,Parma City Park - Old Fort Boise,ID,PARM,CP,208.722.5139,,E,,,,15245,0,,Parma,DP,,,L$
43.579149,-111.734955,Juniper Park - Ririe Reservoir,ID,JUNP,CP,208.538.7285,49,WES,,,rvparkreviews.com/regions/Idaho/Ririe.html,15246,1,,Idaho Falls,,,,
46.229696,-116.018128,Riverfront Park - Kamiah,ID,RIVF,CP,,12,E,,,freecampsites.net/kamiah-city-park/,15247,1,,Kamiah,,,,N$
42.546991,-113.758958,Riverside RV Park,ID,RIVS,CP,,,E,,DW,www.visitidaho.org/lodging/rv-parkcampground/heyburn-riverside-rv-park/,15248,0,,Heyburn,DP,SH,,
46.754008,-116.907192,Robinson County Park,ID,ROBI,CP,,10,E,VT,DW,www.latah.id.us/parksrecreation/robinson_park/index.php,15249,1,NR,Moscow,ND,NS,,L$
42.565646,-114.500315,Rock Creek Co Park,ID,ROCC,CP,208.734.9491,25,WE,,,rvparkreviews.com/regions/Idaho/Twin_Falls.html,15250,1,,Twin Falls,ND,NS,,
43.240239,-112.324083,Rose Park,ID,ROSE,CP,208.782.0085,,,,,www.co.bingham.id.us/parks_rec/parks_rec_rose.html,15251,0,,Blackwood,,,,
46.919894,-116.894112,Scenic Six Park,ID,SCEN,CP,208.875.1117,22,WES,FT,DW,rvparkreviews.com/regions/Idaho/Potlatch.html,15252,1,,Potltch,DP,SH,,L$
42.949864,-112.777081,Sportsmans Park,ID,SPOR,CP,208.397.3000,26,HK,,,www.aberdeenidaho.us/,15253,1,,American Falls,DP,,,
45.025134,-117.786814,Thief Valley Reservoir,ID,THIE,CP,208.378.5021,,,,,publiclands.org/explore/site.php?id=4246,15254,1,,,,,,
43.672829,-111.765357,Twin Bridges Co Park,ID,TWIN,CP,,,NH,,,camping.about.com/od/campgroundreviews/fr/ucpcgj13.htm,15255,1,,Rexburg,ND,NS,,L$
44.803481,-116.920869,Woodhead Park  - Hells Canyon RA,ID,WOOD,CP,,,E,,DW,www.idahopower.com/OurEnvironment/Recreation/HellsCanyon/woodhead.cfm,15256,0,,Cambridge,DP,SH,,L$
42.148062,-88.292064,Buffalo Co Park,IL,BUFF,CP,,,E,,,,15257,0,,Algonquin,DP,,,
39.914608,-89.838987,Deer Park,IL,DEER,CP,217.632.7983,,E,,DW,local.pantagraph.com/deer+park+campground.9.13436252p.home.html,15258,0,,Petersburg,DP,SH,,
37.639172,-89.512328,Devils Backbone Park,IL,DEVI,CP,,20,WES,FT,DW,www.freecampgrounds.com/detail.aspx?id=624,15259,1,,Grand Tower,DP,,,
39.865654,-88.881472,Faries Park,IL,FARI,CP,,37,E,FT,DW,www.goby.com/golf--near--argenta-il,15260,1,,Decatur,DP,SH,,
40.13696,-91.5153,Ferry Landing - Canton,IL,FERR,CP,,,NH,,,,15261,0,,Meyer,ND,NS,,
36.986771,-89.146646,Fort Defiance,IL,FORT,CP,,,NH,,,,15262,0,,Cairo,ND,NS,,L$
39.457434,-88.372586,Gibson City Park,IL,GIBS,CP,,4,WE,,DW,www.freecampgrounds.com/detail.aspx?id=2622,15263,1,,,DP,,,L$
41.564552,-90.402725,Illiniwek Campground,IL,ILLI,CP,,60,WE,FT,DW,www.hamptonil.org/index.php?option=com_content&view=article&id=48&Itemid=58,15264,1,,Hampton,DP,SH,,
41.565348,-90.403662,Illiniwek Campground  Dispersed,IL,ILLI,CP,,,NH,,,www.hamptonil.org/index.php?option=com_content&view=article&id=48&Itemid=58,15265,0,,Hampton,ND,NS,,
39.299195,-90.609166,Kampsville River Park,IL,KAMP,CP,,,E,,,sanidumps.mobi/mobi/rvdumpscity.php?citynum=10220&city=PleasantHill&cityradius=1,15266,1,,Kampsville,DP,NS,,
41.098287,-90.943345,Keithsburg Riverside Campground,IL,KEIT,CP,309.374.9070,60,WE,FT,DW,www.keithsburg.com/recreation.htm,15267,1,,Keithsburg,DP,SH,,
40.034423,-91.069539,Lake Arrowhead - Camp Point,IL,LAKE,CP,,,E,,DW,www.camppoint.com/recreation.htm,15268,0,,Camp Point,DP,SH,,
39.195386,-89.612061,Lake Lou Yaeger,IL,LAKY,CP,,,WE,FT,DW,www.visitlitchfield.com/lake-lou-yeager.php,15269,1,,Litchfield,DP,SH,,L$
39.345806,-88.471048,Lake Mattoon Campground East,IL,LAME,CP,217.234.3611,,WE,,DW,mattoon.illinois.gov/government/publicworks/parkdept/lakes,15270,1,,Mattoon,DP,SH,,
39.358927,-88.470206,Lake Mattoon Campground West,IL,LAMW,CP,217.234.3611,,WE,,DW,mattoon.illinois.gov/government/publicworks/parkdept/lakes,15271,1,,Mattoon,DP,SH,,
40.983795,-90.383612,Lake Story RA,IL,LAKS,CP,,,E,,DW,www.ci.galesburg.il.us/parks/lakestorey.htm,15272,0,,Galesburg,DP,SH,,
40.891829,-88.664931,Livingston County 4-H Park,IL,LIVI,CP,815.822.3997,,WE,FT,DW,visitpontiac.org/webpages/index.php?art=672,15273,1,,Pontiac,DP,SH,,
40.766603,-87.98393,Mann Park - Gilman,IL,MANN,CP,,,NH,,,,15274,0,,Gilman,ND,NS,,
40.461078,-87.686066,McFerren Park,IL,MCFE,CP,,,NH,,,,15275,0,,Hoopeston,ND,NS,,
39.072799,-89.73293,Mt. Olive City Park,IL,MTOL,CP,217.999.5112,,E,,,,15276,0,,Mt. Olive,ND,NS,,
42.069849,-88.359877,Paul Wolff Forest Preserve,IL,PAUL,CP,,,E,,,www.kaneforest.com/publications/brochures/camping.pdf,15277,0,,Elgin,DP,,,
42.468033,-89.238113,Pine Tree  - Sugar River Forest Preserve,IL,PINE,CP,,,E,,DW,www.wcfpd.org/preserves/sugar-river/,15278,0,,Durand,ND,SH,,L$
39.305944,-90.408017,Rainey City Park,IL,RAIN,CP,,,NH,,,freecampsites.net/rainey-park/,15279,0,,Carrollton,ND,NS,,N$
40.300703,-90.066168,Riverfront City Park - Havana,IL,RIVE,CP,309.543.6240,12,WE,,DW,www.havana.lib.il.us/community/tourism/camping.html,15280,1,,Havana,DP,,,
42.467201,-89.241923,Riverfront- Sugar River Forest Preserve,IL,RIVE,CP,,,,,DW,www.wcfpd.org/preserves/sugar-river/,15281,0,,Durand,ND,SH,,L$
37.418117,-88.3443,Riverview Campsites -  St. Rosiclare,IL,RIVE,CP,,,E,,,,15282,0,,Rosiclare,DP,,,
40.08338,-90.552904,Schuy - Rush Park,IL,SCHU,CP,,77,E,,,www.woodalls.com/campground/campgrounddetails.aspx?campgroundid=50001089&index=0,15283,1,,Rushville,DP,,,L$
40.475716,-90.669726,Spring Lake Park - Macomb,IL,SPRI,CP,309.833.2052,,E,FT,DW,parks.macomb.com/spring.html,15284,1,,Macomb,DP,SH,,L$
37.220024,-89.462359,Thebes City Park,IL,THEB,CP,618.764.2658,,E,,,,15285,0,,Thebes,ND,NS,,
42.286352,-88.596782,Thomas Woods at Marengo Ridge Co Park,IL,THOM,CP,,,E,,,www.mccdistrict.org/web/re-camping.htm,15286,0,,Marengo,DP,,,
39.003836,-87.902457,Oblong Park,IL,OBLO,CP,,,E,,DW,www.villageofoblong.com/camping.html,15287,1,,Oblong,DP,SH,,L$
38.282354,-89.352694,Washington County SRA,IL,WASH,CP,,,E,,DW,,15288,0,,Nashville,DP,SH,,
39.659498,-88.022981,Watertower Park,IL,WATE,CP,,,E,,,,15289,0,,Oakland,ND,NS,,
42.49701,-89.796123,Winslow Community Park,IL,WINS,CP,815.367.2110,,WE,,,www.winslow-illinois.com/Winslow%20Community%20Park.html,15290,1,RS,Winslow,DP,NS,,L$
41.220145,-86.578806,Bass Lake Co Park,IN,BASS,CP,,,E,,DW,,15291,0,,,DP,SH,,
38.410098,-86.096949,Buffalo Trace Co Park,IN,BUFF,CP,812.364.6112,64,WE,FT,DW,www.harrisoncoparks.com/BTP.html,15292,1,,Palmyra,DP,SH,,
39.943687,-87.457943,Cayuga Park Campground,IN,CAYU,CP,,29,,,,www.in.gov/isdh/22948.htm#Cayuga%20Park%20Campground,15293,1,,Cayuga,DP,,,
40.608474,-86.404214,Deer Creek Co Park,IN,DEER,CP,574.652.3114,,E,,DW,www.carrollcountyindiana.com/index.php?option=com_content&view=article&id=232&Itemid=166,15294,1,RS,Camden,,SH,,
38.725289,-86.041413,Delaney Creek Park,IN,DELA,CP,812.883.5101,,E,,DW,delaneypark.com/,15295,1,,Salem,DP,SH,,
38.316942,-86.884831,Dubois County Park,IN,DUBO,CP,812.482.2434,32,E,,DW,www.duboiscountyin.org/offices/park.html,15296,1,,Huntingburg,,SH,,
40.548011,-86.513202,Flora Community Park,IN,FLOR,CP,,,E,,,www.townofflora.org/,15297,1,,Flora,ND,NS,,
39.404786,-85.019075,Franklin County Park,IN,FRAN,CP,765.647.4422,,WE,FT,DW,www.franklincounty.in.gov/countyoffices/park-and-recreation/,15298,1,,Brookville,DP,SH,,
40.691564,-86.573451,French Post Co Park,IN,FREN,CP,574.652.3114,,NH,PT,,www.carrollcountyindiana.com/index.php?option=com_content&view=article&id=276&Itemid=196,15299,1,RS,Logansport,ND,NS,,
39.300118,-85.972755,Heflen Co Park,IN,HEFL,CP,812.526.4154,,WE,,DW,www.bartholomewco.com/parks/parkinfo.php?p=heflen,15300,1,NR,Edinburgh,,,,L$
41.386954,-85.420246,Hidden Diamonds City Park,IN,HIDD,CP,260.636.2246,,WE,FT,DW,www.albion-in.org/parks.nxg,15301,1,,Albion,,,,L$
39.360954,-85.969376,Irwin City Park,IN,IRWI,CP,812.526.3535,12,E,,,www.edinburgh.in.us/departments/parks_rec/parks-irwin-park.aspx,15302,0,RS,Edinburgh,ND,NS,,L$
40.044373,-82.800937,Jefferson Township Community Park,OH,JEFF,CP,614.855.4260,6,WE,,,www.rvparkreviews.com/regions/Indiana/New_Haven.html,15303,1,,,ND,NS,,
38.697811,-87.517084,Kimmell City Park,IN,KIMM,CP,812.882.1140,10,E,,DW,www.vincennescvb.org/lodging/26/campgrounds/83/kimmell-park,15304,1,,Vincennes,DP,SH,,L$
40.892841,-85.470975,Lake Clare Park Camp,IN,LAKC,CP,260.356.5218,18,E,,,www.visithuntington.org/recreation/lake-clare,15305,1,,Huntington,,,,
41.235891,-86.250551,Marshall County 4-H,IN,MARS,CP,,,E,,,,15306,0,,Argos,DP,NS,,L$
38.745144,-85.064402,Paul Ogle Riverfront Park,IN,PAUL,CP,800.435.5688,,WE,,DW,www.vevayin.com/attractions/paul_ogle_river_front_park.aspx,15307,1,,Vevay,,,,
38.485763,-87.255378,Prides Creek Co Park,IN,PRID,CP,812.354.6798,,,,,wikimapia.org/5983069/Prides-Creek-Lake-and-Park,15308,1,,Petersburg,,,,
40.404978,-87.075651,Ross Camp,IN,ROSS,CP,765.463.2306,20,E,,DW,www.tippecanoe.in.gov/parks/division.asp?fDD=17-63,15309,1,NR,West Lafayette,DP,SH,,
38.070262,-86.019248,South Harrison Co Park,IN,SOUT,CP,812.738.8236,,E,,DW,www.harrisoncoparks.com/SHP.html,15310,1,,Elizabeth,DP,SH,,
41.668377,-85.034426,Steuben County Park,IN,STEU,CP,260.833.2401,,E,,,www.steubencounty.com/recreational/camping.aspx,15311,1,,Angola,DP,,,
39.053512,-87.142446,Sunset City Park,IN,SUNS,CP,,,WE,,,greenecountyindiana.com/attractions/sunset_park,15312,1,,Linton,,,,L$
38.315988,-86.476693,Sycamore Springs Park,IN,SYCA,CP,812.338.3846,,E,,,www.sycamorespringspark.com/,15313,1,RS,English,,,,N$
40.59283,-86.678963,Wabash and Erie Canal Park,IN,WABE,CP,765.564.2870,,E,,DW,www.wabashanderiecanal.org/Camping.html,15314,1,,Delphi,,SH,,
40.790985,-85.824114,Wabash City RV Park,IN,WABA,CP,,,,,,www.cityofwabash.com/city-information/links/rv-park/,15315,1,,Wabash,,,,
37.018672,-98.650892,Achenbach Memorial Park,KS,ACHE,CP,,,E,,,,15316,0,,Hardtner,ND,NS,,
39.546371,-97.656963,Airport Park,KS,AIRP,CP,765.243.1150,15,WE,,,freecampsites.net/airport-park/,15317,1,,Concordia,DP,,,L$
39.374514,-100.114388,Antelope Co Park,KS,ANTE,CP,,,,,,,15318,0,,Morland,,,,
37.175133,-98.049486,Anthony City Lake,KS,ANTH,CP,620.842.5434,66,E,,DW,www.kansasrvparks.org/rvpark.php?page=camp/anthony_lake_camping,15319,1,,Anthony,,SH,,
37.247155,-97.764333,Argonia River Park,KS,ARGO,CP,620.435.6553,14,WES,FT,DW,www.kansasrvparks.org/rvpark.php?page=camp/argonia_river_park,15320,1,,Argonia,DP,SH,,
37.148008,-100.761479,Arkalon Park,KS,ARKA,CP,620.626.0531,100,WE,,DW,rvparkreviews.com/regions/Kansas/Liberal.html,15321,1,,Liberal,DP,SH,,
39.638276,-95.451181,Atchison County Lake,KS,ATCH,CP,913.367.1653,,NH,,DW,www.atchisonkansas.net/02_recreation.htm,15322,1,,Atchison,ND,NS,,L$
39.818291,-101.041888,Atwood Lions Club Park,KS,ATWO,CP,785.626.3428,9,E,,DW,www.kansasrvparks.org/rvpark.php?page=camp/atwood_lions_park,15323,1,,Atwood,DP,SH,,
39.456508,-95.779108,Banner Creek,KS,BANN,CP,785.364.4236,34,WE,,DW,www.travelks.com/s/index.cfm?LID=2139&QString=TripSearch%3Da%26Keywords%3D%26Page%3D99,15324,1,,Holton,DP,SH,,L$
37.02135,-94.72621,Baxter Springs City Park,KS,BAXT,CP,620.856.2114,,E,,,www.travelks.com/s/index.cfm?LID=518&QString=TripSearch%3Da%26Keywords%3D%26Page%3D4,15325,1,,Baxter Springs,,,,
39.567395,-97.28757,Berner Memorial Campground,KS,BERN,CP,785.455.3711,,E,FT,DW,kansasflinthills.travel/sites/berner_memorial_park,15326,1,,Clifton,DP,SH,,L$
37.898383,-101.256784,Beymer Water Recreation Park,KS,BEYM,CP,,8,WE,FT,DW,rvparkreviews.com/regions/Kansas/Lakin.html,15327,1,,Lakin,,,,L$
37.273772,-94.938917,Big Brutus Museum,KS,BIGB,CP,620.827.6177,10,E,,DW,www.kansasrvparks.org/rvpark.php?page=camp/big_brutus_tourist_attraction,15328,1,,West Mineral,DP,SH,,
39.683465,-96.666485,Blue Rapids/Riverside City Park,KS,BLUE,CP,785.363.7715,,E,,DW,www.kansasrvparks.org/rvpark.php?page=camp/blue_rapids_riverside_park,15329,1,,Blue Rapids,DP,SH,,
38.069433,-100.000366,Buckner Valley Park,KS,BUCK,CP,,,E,,DW,www.lasr.net/travel/city.php?KS+jetmore+buckner-valley-park&TravelTo=KS1011009&VA=Y&AttractionCategory=&Attraction_ID=KS1011009a006,15330,1,,Jetmore,,,,
39.348313,-100.441774,Buffalo Bill City Park,KS,BUFF,CP,,,NH,,,,15331,0,,Hoxie,ND,NS,,
37.806289,-95.446196,Camp Hunter Park,KS,CAMP,CP,,,E,,,www.humboldtkansas.org/news.html,15332,1,,Humboldt,DP,,,
38.177183,-99.168126,Camp Pawnee,KS,CAMP,CP,620.285.3721,12,E,FT,DW,www.pawneecountykansas.com/CampPawnee/tabid/9315/Default.aspx,15333,1,,Larned,,,,
39.337167,-96.627127,Carnahan Creek Park,KS,CARN,CP,,,NH,,,carnahancreek.awardspace.com/,15334,0,,Olsburg,ND,NS,,N$
37.275081,-97.163115,Cave Park,KS,CAVE,CP,,,NH,,,www.oxfordks.org/fees-and-regulations-for-napawalla-and-cave-park.htm,15335,1,,Oxford,,,,
38.241912,-95.322977,Garnett - Cedar Valley Reservoir,KS,CEDA,CP,,,E,,,www.kansasrvparks.org/rvpark.php?page=camp/garnett_rv_camping,15336,0,,Garnett,,,,
39.703296,-96.151865,Centralia Lake,KS,CENT,CP,785.857.3764,,E,,,www.emporia.edu/earthsci/outreach/students/jones/jones.htm,15337,1,,Centralia,,,,
39.455071,-98.113568,Chautauqua Park,KS,CHAU,CP,,,E,FT,DW,www.motocampers.com/forums/showthread.php?t=4755,15338,1,,Beloit,DP,NS,,N$
37.64586,-95.45296,City of Chanute Campground,KS,CITY,CP,,,E,,DW,freecampsites.net/city-of-chanute-campground/,15339,0,,Chanute,DP,SH,,L$
39.824716,-97.053477,City Park - Washington,KS,CITY,CP,785.325.2284,20,WE,FT,DW,www.washingtonks.net/Parksrecreation.html,15340,1,,Washington,DP,SH,,L$
39.595075,-97.404719,Clyde City Park,KS,CLYD,CP,,,E,,,,15341,0,,Clyde,ND,NS,,
37.164129,-94.841365,Columbus City Park,KS,COLU,CP,,,E,,,,15342,0,,Columbus,DP,,,
39.781411,-97.892933,Courtland City Park,KS,COUR,CP,,5,NH,FT,DW,www.freecampgrounds.com/detail.aspx?id=2280,15343,1,,Courtland,ND,NS,,N$
37.176973,-95.103767,Danny Elliott Park,KS,DANN,CP,620.795.4433,4,WE,,DW,www.oswegokansas.com/index.php?option=com_content&view=article&id=27&Itemid=28,15344,1,,Oswego,DP,SH,,
37.607621,-99.284506,Davis Park,KS,DAVI,CP,,,E,,,,15345,0,,Greensburg,DP,,,
37.775148,-99.946654,Dodge City Roadside Park,KS,DODG,CP,,5,NH,,,freecampsites.net/dodge-city-roadside-park/,15346,1,,Dodge City,ND,NS,,
38.192313,-95.735567,Drake City Park,KS,DRAK,CP,620.364.5334,8,E,FT,DW,skyways.lib.ks.us/towns/Burlington/parks.html#Parks%20and%20Recreation,15347,1,,Burlington,,SH,,L$
37.036034,-95.077945,East River Park,KS,EAST,CP,620.236.7541,,E,,,www.kansasrvparks.org/rvpark.php?page=camp/labette_county_parks,15348,1,,Chetopa,DP,,,
36.998237,-101.899836,Elkhart City,KS,ELKH,CP,,,E,,,,15349,0,,Elkhart,DP,NS,,L$
38.360977,-98.589464,Ellinwood City Park,KS,ELLI,CP,,5,E,,DW,crosshairs.net/campgrounds-directory/kansas-ellinwood-city-parks/,15350,1,,Ellinwood,DP,L$,,
37.047408,-95.083982,Elmore Park,KS,ELMO,CP,,,E,,,5starcampgrounds.com/elmore-park/,15351,1,,Chetopa,DP,,,
37.566513,-95.241395,Erie City Park,KS,ERIE,CP,620.244.3461,,E,,,www.skyways.org/towns/Erie/leisure.html,15352,1,,Erie,DP,,,L$
37.788384,-94.754286,Fort Scott Lake,KS,FORT,CP,,10,E,,,www.city-data.com/forum/kansas/356240-camping-ft-scott-lake.html,15353,1,,Fort Scott,,,,
37.425374,-94.714642,Four Oaks RV Park,KS,FOUR,CP,620.231.8310,12,WE,,DW,www.pittks.org/index.php?pageid=151,15354,0,,Pittsburg,DP,,,
37.564345,-101.336802,Frazier Park,KS,FRAZ,CP,620.356.3097,,E,FT,DW,www.kansasrvparks.org/rvpark.php?page=camp/frazier_park_campground,15355,1,,Ulysses,DP,,,
38.524794,-99.310812,Grass Park - La Crosse,KS,GRAS,CP,785.222.2511,4,E,,,,15356,0,,Lacrosse,ND,NS,,
39.429013,-96.622132,Greenwood Park,KS,GREE,CP,785.468.3209,5,E,FT,DW,www.olsburgks.com/index.php/city-of-olsburg/greenwood-park/,15357,1,NR,Olsburg,DP,SH,,L$
38.054609,-97.204399,Harvey County East Park,KS,HARE,CP,316.283.5420,,E,,,www.harveycounty.com/east-park.html,15358,1,,Newton,,,,
38.077957,-97.582748,Harvey County West Park,KS,HARW,CP,316.835.3189,,E,,,www.harveycounty.com/west-park.html,15359,1,,Newton,,,,
38.656298,-97.005171,Herrington City Lakes,KS,HERR,CP,,,E,,,,15360,0,,Herrington,,,,
38.669491,-96.947218,Herrington RV Park,KS,HERR,CP,,,E,,,,15361,0,,Herrington,DP,,,L$
38.514051,-98.783393,Hoisington Park,KS,HOIS,CP,620.653.4050,12,WE,,,,15362,0,,Hoisington,DP,,,
38.09322,-95.638481,Holiday Park - Le Roy ,KS,HOLI,CP,,4,E,,,freecampsites.net/holiday-park/,15363,1,,Leroy,,,,N$
39.378921,-97.136691,Huntress City Park,KS,HUNT,CP,,,E,,,freecampsites.net/clay-center-kansas/,15364,1,,Clay Center,ND,NS,,
37.142712,-95.288223,Idle Hour Lake,KS,IDLE,CP,620.784.5612,20,WES,FT,DW,www.altamontks.com/lake1.htm,15365,1,RS,Altamont,DP,SH,,
39.565588,-95.112737,Independence Park,KS,INDE,CP,,,,,,,15366,0,,Atchison,,,,
38.052128,-99.958442,Jetmore City Lake,KS,JETM,CP,620.357.8344,15,E,,,www.skyways.org/towns/Jetmore/leisure.html,15367,1,,Jetmore,DP,,,
38.497777,-94.958716,John Brown Memorial Park,KS,JOHN,CP,913.755.4460,35,E,,,www.osawatomieks.org/index.aspx?nid=122,15368,1,,Osawatomie,DP,NS,,
38.189141,-95.736315,Kelley City Park,KS,KELL,CP,620.364.5334,,,,,skyways.lib.ks.us/towns/Burlington/parks.html#Parks%20and%20Recreation,15369,1,,Burlington,DP,,,
39.770839,-99.02849,Kensington City Park,KS,KENS,CP,,,NH,,,,15370,0,,Kensington,ND,NS,,
39.814578,-101.041778,Atwood Lions Park,KS,ATWO,CP,785.626.3428,,E,FT,DW,www.kansasrvparks.org/rvpark.php?page=camp/atwood_lions_park,15371,1,,Atwood,,SH,,
38.291964,-95.239583,Lake Garnett City Park,KS,LAKG,CP,785.448.6823,,E,,DW,www.kansasrvparks.org/rvpark.php?page=camp/garnett_rv_camping,15372,1,,Garnett,DP,,,
38.595534,-94.846063,Lake Miola City Park,KS,LAKM,CP,913.259.3665,35,WES,FT,DW,www.kansasrvparks.org/rvpark.php?page=camp/lake_miola,15373,1,,Paola,DP,SH,,
39.78266,-97.892524,Larsen City Park - Courtland+C68,KS,LARS,CP,,,E,,,,15374,0,,Courtland,ND,NS,,
39.040723,-98.137071,Lincoln City Park,KS,LINC,CP,,,E,,,,15375,0,,Lincoln,DP,,,
38.56505,-97.6726,Old Mill - Lindburg,KS,OLDM,CP,785.227.3595,26,E,,,rvparkreviews.com/regions/Kansas/Lindsborg.html,15376,1,,Lindsborg,,,,L$
38.369302,-94.666965,Linn County Park,KS,LINN,CP,913.757.6633,113,WES,FT,DW,www.kansasrvparks.org/rvpark.php?page=camp/linn_county_park,15377,1,,LaCygne,DP,SH,,
38.932864,-101.234829,Logan County Lake,KS,LOGA,CP,,,,,,,15378,0,,Russell Spring,,,,
39.627997,-99.579442,Logan Lake City Park,KS,LOGA,CP,,,E,,,www.logankansas.com/Document.aspx?id=7864,15379,1,,Logan,,,,
37.142654,-95.288145,Louie P. Gartner RA,KS,LOUG,CP,620.784.5582,9,WES,FT,DW,www.kansasrvparks.org/rvpark.php?page=camp/gartner_recreation_area_lakes,15380,1,,Altamont,DP,SH,,
39.118574,-98.691858,Luray North City Park,KS,LURA,CP,785.698.2264,,E,,,www.travelks.com/s/indexp.cfm?LID=8014&QString=tripsearch%3Da%26keywords%3D%26Page%3D119,15381,1,,Luray,,,,L$
38.613474,-95.685679,Lyndon City Park,KS,LYND,CP,,,NH,,,,15382,0,,Lyndon,ND,NS,,
38.340201,-98.210389,Lyons City Campground,KS,LYON,CP,,25,E,FT,DW,www.lyonsks.org/visitorinfo.html,15383,1,,Lyons,DP,SH,,N$
39.670006,-98.155262,MAAG Memorial Park,KS,MAAG,CP,,,E,,DW,crosshairs.net/campgrounds-directory/kansas-maag-memorial-park-jewell/,15384,1,,Jewell,DP,SH,,L$
38.101372,-96.148841,Madison City Lake,KS,MADI,CP,,,E,,,freecampsites.net/madison-city-lake/,15385,2,,Madison,,,,L$
39.786764,-98.214678,Mankato City Park,KS,MANK,CP,,4,E,FT,DW,www.mankatoks.com/recreation.html,15386,0,,Mankato,ND,NS,,N$
39.118765,-97.710761,Markle Park,KS,MARK,CP,,,E,,DW,,15387,0,,Minneapolis,DP,SH,,L$
37.031759,-100.919282,Mary Frame Park,KS,MARY,CP,,,NH,,,,15388,0,,Liberal,ND,NS,,
39.838691,-96.646568,Marysville City Park,KS,MARY,CP,785.562.5331,,E,,,www.naturalkansas.org/marysvil.htm,15389,1,,Marysville,DP,,,
